Filename,Average Hue,Average Saturation,Average Value
2.jpg_3_0.png,29.8934,135.65850000000003,59.638499999999965
2.jpg_1_3.png,28.615200000000005,120.87910000000002,74.82660000000003
2.jpg_0_2.png,32.182700000000004,106.53970000000008,63.97840000000001
2.jpg_0_3.png,39.00380000000001,113.60119999999999,66.4054
2.jpg_0_1.png,33.56590000000001,104.4991,57.33500000000001
3.jpg_0_2.png,43.905599999999986,92.902,54.812000000000005
6.jpg_1_3.png,29.68790000000001,121.23749999999994,79.09079999999997
6.jpg_3_0.png,28.92439999999999,135.2807999999999,64.11999999999998
6.jpg_0_3.png,36.00900000000002,109.9165,67.99969999999999
6.jpg_0_2.png,33.098699999999994,105.51300000000005,66.71969999999999
6.jpg_0_1.png,33.66759999999999,105.4589,60.118600000000015
7.jpg_0_2.png,40.946200000000005,95.00370000000001,65.34270000000002
9.jpg_1_0.png,39.12330000000001,108.45450000000001,67.50359999999995
10.jpg_2_0.png,34.6136,124.15449999999998,50.95709999999999
10.jpg_1_0.png,34.744299999999996,119.9457,56.28640000000003
10.jpg_3_0.png,31.16929999999998,121.63440000000003,51.8652
13.jpg_1_0.png,46.254699999999985,99.53669999999998,66.34569999999998
14.jpg_2_0.png,32.757600000000004,126.6585,51.9786
14.jpg_1_0.png,34.313399999999994,113.19990000000003,52.517099999999985
14.jpg_3_0.png,28.36039999999999,120.01659999999998,51.116200000000035
19.jpg_0_2.png,26.5861,133.30270000000002,76.51419999999999
19.jpg_0_3.png,29.085899999999988,134.8246000000001,77.93690000000002
19.jpg_1_3.png,30.405699999999996,125.91190000000002,75.9065
20.jpg_1_3.png,31.95710000000001,85.52540000000005,65.55280000000002
20.jpg_0_3.png,30.49479999999999,89.73429999999999,69.9993
20.jpg_0_2.png,27.793699999999998,115.15909999999998,79.03449999999998
23.jpg_0_2.png,30.080399999999987,125.24949999999995,71.98970000000001
23.jpg_0_3.png,30.3854,126.41699999999996,75.13420000000002
23.jpg_1_3.png,30.946799999999993,124.41570000000002,74.62979999999997
24.jpg_1_3.png,38.95400000000001,81.46330000000005,67.15120000000002
24.jpg_0_2.png,28.998299999999993,113.63330000000003,79.8493
24.jpg_0_3.png,31.5535,89.53809999999996,71.6881
25.jpg_3_3.png,50.45940000000002,114.74259999999997,84.48589999999999
25.jpg_3_4.png,41.096300000000014,79.81470000000002,64.13600000000001
25.jpg_2_4.png,31.805699999999998,119.64069999999994,90.71379999999998
26.jpg_0_2.png,34.617900000000006,89.30519999999997,67.7937
28.jpg_1_0.png,34.601699999999994,106.36059999999999,83.78869999999999
28.jpg_0_0.png,37.24019999999998,106.5635,78.17040000000003
29.jpg_3_1.png,45.35400000000001,118.29030000000004,77.83560000000001
29.jpg_4_2.png,29.591099999999997,125.41469999999995,91.2622
29.jpg_4_1.png,34.48079999999999,83.73540000000003,61.1143
30.jpg_0_2.png,34.08579999999999,96.12870000000001,67.812
32.jpg_0_0.png,31.59300000000001,113.1946,80.03429999999999
32.jpg_1_0.png,32.55580000000001,107.76079999999997,79.6788
34.jpg_1_2.png,41.62459999999998,92.85609999999997,50.43000000000001
34.jpg_3_4.png,49.76109999999998,66.16449999999998,46.73189999999999
35.jpg_1_4.png,52.300899999999984,94.39109999999997,51.4024
35.jpg_3_4.png,51.2224,96.88250000000004,52.7262
35.jpg_2_4.png,50.56589999999997,81.34360000000002,50.27160000000001
35.jpg_0_4.png,42.4726,112.32639999999996,64.6378
38.jpg_3_4.png,49.14749999999998,72.47279999999998,50.33170000000001
38.jpg_1_2.png,35.598699999999994,94.52290000000005,53.25000000000001
39.jpg_1_4.png,48.643600000000006,98.0677,53.815399999999975
39.jpg_3_4.png,46.827799999999996,97.2287,55.78560000000002
39.jpg_2_4.png,52.2433,89.56099999999998,54.43159999999996
39.jpg_0_4.png,34.556,123.62710000000001,71.85020000000002
41.jpg_0_4.png,43.203600000000016,112.71739999999996,67.85740000000001
41.jpg_0_3.png,47.856,98.54090000000001,59.2825
42.jpg_4_3.png,48.022000000000006,92.58189999999999,46.82920000000001
43.jpg_4_2.png,47.08010000000002,72.68090000000001,48.39000000000001
43.jpg_4_1.png,53.2554,75.38980000000001,50.0956
44.jpg_0_3.png,47.0449,98.88690000000004,56.737800000000014
44.jpg_0_4.png,40.395300000000006,111.31810000000007,65.38069999999999
45.jpg_2_2.png,46.05000000000002,87.86819999999996,52.319600000000015
46.jpg_4_3.png,48.50630000000001,98.47180000000004,50.034399999999984
47.jpg_4_2.png,50.7985,69.48759999999999,43.5013
47.jpg_4_1.png,44.739599999999975,69.18090000000002,44.561099999999996
48.jpg_1_3.png,44.10720000000002,79.03280000000001,44.761299999999984
48.jpg_2_3.png,42.21539999999998,100.87149999999995,54.01509999999998
49.jpg_2_1.png,46.05320000000002,98.13300000000001,55.5719
50.jpg_4_3.png,40.662800000000004,79.68440000000001,45.37419999999997
50.jpg_4_4.png,47.348600000000005,57.228100000000005,45.70669999999996
51.jpg_3_1.png,60.96679999999998,104.06379999999999,59.5862
52.jpg_2_3.png,51.40549999999999,84.38529999999999,54.56540000000002
52.jpg_1_3.png,58.10999999999999,59.300500000000035,46.631400000000006
54.jpg_4_3.png,57.9104,63.096599999999974,48.7263
54.jpg_4_4.png,54.561799999999984,68.9822,52.16600000000004
55.jpg_3_1.png,55.05789999999996,86.7573,60.67220000000003
56.jpg_2_2.png,39.49009999999999,150.40030000000002,78.87350000000004
56.jpg_0_0.png,40.9786,128.61900000000003,67.59590000000001
58.jpg_1_1.png,40.3325,116.63939999999997,59.46699999999999
58.jpg_0_2.png,43.50800000000001,96.82849999999999,51.64669999999998
58.jpg_0_1.png,40.592199999999984,102.59679999999999,60.19700000000001
59.jpg_0_0.png,29.168199999999985,146.77300000000005,78.2237
60.jpg_0_0.png,46.87619999999999,116.51459999999997,59.342100000000016
60.jpg_2_2.png,40.58680000000001,142.75959999999998,75.47550000000001
62.jpg_1_1.png,39.0004,117.08130000000003,64.70630000000001
62.jpg_0_2.png,49.41060000000002,102.24529999999997,55.691399999999994
62.jpg_0_1.png,39.7079,98.14210000000001,58.1053
63.jpg_0_0.png,27.037799999999994,148.54959999999997,79.61830000000003
66.jpg_1_1.png,48.19910000000001,81.6782,55.6604
66.jpg_3_1.png,51.35699999999998,100.4813,57.064899999999994
66.jpg_1_2.png,48.5321,97.19800000000001,60.78940000000002
66.jpg_4_1.png,56.65979999999999,88.59630000000003,55.269899999999964
66.jpg_2_1.png,40.4328,111.03959999999995,69.9327
66.jpg_2_2.png,48.30529999999997,95.09519999999995,60.5798
69.jpg_4_1.png,41.255999999999986,111.14619999999996,52.66310000000001
69.jpg_2_2.png,36.27340000000001,123.38570000000001,63.44079999999998
69.jpg_2_1.png,28.8785,132.83960000000008,68.97619999999999
69.jpg_1_2.png,40.32190000000001,120.59950000000005,60.808900000000015
69.jpg_3_1.png,44.83640000000002,124.2061,57.2033
69.jpg_1_1.png,37.1064,104.25890000000001,52.60869999999998
73.jpg_1_2.png,34.577999999999996,118.59659999999992,64.43320000000001
73.jpg_3_1.png,42.629700000000014,128.1604,62.485700000000016
73.jpg_1_1.png,31.14709999999999,111.2067,61.593800000000016
73.jpg_4_1.png,42.8179,115.14699999999993,58.61710000000002
73.jpg_2_2.png,37.2769,114.56389999999999,61.30480000000002
73.jpg_2_1.png,29.131000000000007,140.2768,78.53050000000002
