Filename,Average Hue,Average Saturation,Average Value
1.jpg_4_4.png,26.302599999999995,245.18420000000006,191.18009999999992
2.jpg_1_4.png,26.17129999999999,244.29129999999998,187.07049999999998
2.jpg_3_2.png,25.3198,241.17609999999993,170.06399999999996
2.jpg_3_1.png,25.784099999999995,248.42139999999992,177.85430000000005
2.jpg_0_4.png,25.76160000000001,245.6344999999999,184.17300000000012
2.jpg_4_3.png,24.734799999999996,229.18019999999987,160.55969999999996
2.jpg_4_2.png,26.030400000000004,248.67460000000003,180.28830000000002
2.jpg_2_0.png,25.764599999999994,244.10529999999994,170.80910000000003
2.jpg_2_1.png,25.579100000000004,245.79489999999996,174.39690000000007
2.jpg_0_0.png,25.519400000000008,248.01539999999997,168.27709999999996
3.jpg_1_2.png,24.359200000000005,221.8038999999999,152.42
3.jpg_1_0.png,24.492100000000008,222.01489999999998,153.1659
3.jpg_1_1.png,25.594499999999993,238.1438,178.41309999999993
3.jpg_0_1.png,25.4829,246.03360000000004,173.78630000000004
3.jpg_0_3.png,25.618800000000007,245.8638000000001,181.55830000000003
4.jpg_4_1.png,26.057700000000015,245.57499999999996,184.58700000000002
4.jpg_4_0.png,25.885899999999992,245.15630000000002,186.24630000000002
4.jpg_4_2.png,25.696100000000012,241.9906000000001,183.23640000000003
4.jpg_2_0.png,24.52680000000001,226.89859999999993,172.47480000000004
4.jpg_2_2.png,26.224700000000013,249.18629999999987,190.93790000000004
4.jpg_2_3.png,26.1224,243.8981999999999,182.02939999999998
4.jpg_3_2.png,26.37029999999999,234.5835,185.4943
4.jpg_1_0.png,27.271,235.0263000000001,188.1062
4.jpg_1_1.png,24.656799999999997,228.3013,170.85099999999994
4.jpg_1_3.png,26.0097,233.293,187.22509999999994
4.jpg_1_2.png,26.294500000000003,237.77450000000002,188.92899999999997
5.jpg_4_4.png,25.915500000000012,242.2922999999999,200.64149999999998
6.jpg_1_4.png,26.183500000000013,240.82150000000001,195.0876
6.jpg_3_2.png,25.027899999999985,241.03639999999993,171.27190000000002
6.jpg_3_1.png,25.807499999999987,245.5252,183.23960000000002
6.jpg_0_4.png,25.953299999999995,242.0833,190.43099999999998
6.jpg_4_2.png,25.99630000000002,244.76129999999998,188.13639999999998
6.jpg_4_3.png,24.711899999999993,226.3314,169.2371000000001
6.jpg_2_0.png,25.89960000000001,241.65449999999987,179.47069999999994
6.jpg_0_0.png,25.680999999999997,246.53570000000008,178.08320000000003
7.jpg_1_2.png,24.718600000000002,217.36469999999994,160.95850000000002
7.jpg_1_1.png,25.691999999999997,233.33560000000006,185.6348999999999
7.jpg_1_0.png,24.5677,219.12569999999997,164.17899999999997
7.jpg_0_1.png,25.456300000000013,238.06330000000003,178.48739999999998
