28.5602,110.4772,139.9255
33.0977,70.4232,133.0123
55.8979,79.7669,122.0355
65.9424,63.2961,93.1975
55.0395,53.1399,96.0298
42.5439,90.0769,54.9284
41.4649,144.9207,68.9809
44.5433,105.2677,49.7103
17.8941,89.1352,128.0556
54.7546,73.8915,85.0683
46.2736,126.0253,74.1981
51.8575,128.4238,63.2114
52.3998,71.9304,83.2778
26.7359,75.1935,113.6498
52.9596,54.1873,91.2984
35.4096,64.5763,97.3938
40.8106,130.7392,71.3359
56.3951,113.5979,62.163
34.2113,124.6871,82.8661
48.4272,65.7805,73.7861
32.6019,131.6839,84.6303
22.5645,133.5656,115.7587
27.3679,102.5989,120.6081
33.0987,137.5373,72.2309
35.3428,127.0048,71.9051
25.8153,106.8251,115.7224
29.6901,131.9969,95.2822
23.6445,71.357,118.3995
61.8275,96.8893,74.113
55.5297,70.0092,137.0985
28.2856,116.7383,138.2781
28.971,141.8683,79.4058
64.9825,117.6282,66.6087
36.3788,96.8197,114.0116
31.2811,106.0784,118.1759
78.4479,98.3739,58.6832
42.9842,72.0985,66.7443
36.6191,74.5825,93.5671
36.916,64.9117,98.2517
28.2587,96.6196,102.2669
60.3644,117.4553,65.7164
28.1274,106.1641,146.032
50.6513,65.5156,72.0989
35.829,83.8069,108.61
36.0242,69.1927,132.1394
47.4236,106.4248,73.0086
73.6141,40.1449,94.8333
55.7214,66.2779,138.9117
36.0072,63.8496,98.5188
57.796,67.8956,120.1129
59.6442,77.0278,102.4834
27.9522,120.8892,148.3814
36.3897,127.2492,79.7927
63.9687,68.7754,100.6521
28.5392,95.1279,109.6554
